m_row$$,awg_id,aufwandbedingung,sortier_nr,m_aufwand,m_aufwand_einheit,w_aufwand_von,w_aufwand_bis,w_aufwand_einheit
AAAxbuAAEAAAAQBAA1,00A770-00/00-001,LWF,3,10.0,LHL,389.0,833.0,LHL
AAAxbuAAEAAAAQBAA2,00A770-00/00-001,AMA,1,18.0,LH,,,
AAAxbuAAEAAAAQBAA3,00A770-00/00-002,AMA,1,18.0,LH,,,
AAAxbuAAEAAAAQBAA4,00A770-00/00-002,AMK,2,306.0,LH,,,
AAAxbuAAEAAAAQBAA5,00A770-00/00-002,LWF,3,10.0,LHL,389.0,833.0,LHL
AAAxbuAAEAAAAQBAA6,00A770-00/00-003,AMA,1,18.0,LH,,,
AAAxbuAAEAAAAQBAA7,00A770-00/00-003,AMK,2,306.0,LH,,,
AAAxbuAAEAAAAQBAA8,00A770-00/00-003,LWF,3,10.0,LHL,389.0,833.0,LHL
AAAxbuAAEAAAAQBAA9,034145-00/10-001, ,1,3.0,LH,200.0,400.0,LH
AAAxbuAAEAAAAQBAA+,00A610-00/01-001, ,1,100.0,CD,,,
AAAxbuAAEAAAAQBAA/,00A610-00/01-002, ,1,100.0,CD,,,
AAAxbuAAEAAAAQBABA,00A610-00/01-003, ,1,100.0,CD,,,
AAAxbuAAEAAAAQBABB,00B453-00/00-001, ,1,1.4,LH,200.0,400.0,LH
AAAxbuAAEAAAAQBABC,00B453-00/00-002, ,1,6.0,CQ,3.0,6.0,LQ
AAAxbuAAEAAAAQBABD,00B453-00/00-003, ,1,1.5,LH,1000.0,1000.0,LH
AAAxbuAAEAAAAQBABE,00B453-00/00-004, ,1,6.0,CQ,3.0,6.0,LQ
AAAxbuAAEAAAAQBABF,00B453-00/00-005, ,1,6.0,CQ,2.0,4.0,LQ
AAAxbuAAEAAAAQBABG,00B453-00/00-006, ,1,10.0,CQ,2.0,4.0,LQ
AAAxbuAAEAAAAQBABH,00B453-00/00-007, ,1,400.0,CU,20.0,20.0,LU
AAAxbuAAEAAAAQBABI,00B453-00/00-008, ,1,4.0,LH,1000.0,1000.0,LH
AAAxbuAAEAAAAQBABJ,00B453-00/00-009, ,1,4.0,LH,1000.0,1000.0,LH
AAAxbuAAEAAAAQBABK,00B453-00/00-010, ,1,6.0,CQ,3.0,6.0,LQ
AAAxbuAAEAAAAQBABL,00A693-00/00-001, ,1,0.5,LH,200.0,300.0,LH
AAAxbuAAEAAAAQBABM,00A693-00/00-002, ,1,0.5,LH,200.0,300.0,LH
AAAxbuAAEAAAAQBABN,008716-00/00-001, ,1,0.1,CO1,,,
AAAxbuAAEAAAAQBABO,005921-00/00-001, ,0,0.75,LD,,,
AAAxbuAAEAAAAQBABP,005921-00/01-001, ,1,0.75,LD,,,
AAAxbuAAEAAAAQBABQ,005922-00/00-001, ,0,1.0,LD,,,
AAAxbuAAEAAAAQBABR,005922-00/00-002, ,0,1.0,LD,,,
AAAxbuAAEAAAAQBABS,005922-00/00-003, ,0,1.0,LD,,,
AAAxbuAAEAAAAQBABT,008692-00/00-001, ,1,20.0,CT,,,
AAAxbuAAEAAAAQBABU,005984-00/00-001, ,1,150.0,GH,100.0,400.0,LH
AAAxbuAAEAAAAQBABV,005984-00/00-002, ,1,150.0,GH,100.0,400.0,LH
AAAxbuAAEAAAAQBABW,005984-00/00-003, ,1,150.0,GH,100.0,400.0,LH
AAAxbuAAEAAAAQBABX,005984-00/00-004, ,1,100.0,GH,100.0,400.0,LH
AAAxbuAAEAAAAQBABY,005984-00/00-005, ,1,100.0,GH,100.0,400.0,LH
AAAxbuAAEAAAAQBABZ,005984-00/00-006, ,1,100.0,GH,100.0,400.0,LH
AAAxbuAAEAAAAQBABa,005984-00/01-001, ,1,50.0,GH,150.0,400.0,LH
AAAxbuAAEAAAAQBABb,006858-00/00-001, ,1,70.0,GH,100.0,400.0,LH
AAAxbuAAEAAAAQBABc,006858-00/00-002, ,1,60.0,GH,100.0,400.0,LH
AAAxbuAAEAAAAQBABd,006099-00/00-001, ,1,60.0,GH,100.0,400.0,LH
AAAxbuAAEAAAAQBABe,006099-00/00-002, ,1,60.0,GH,100.0,400.0,LH
AAAxbuAAEAAAAQBABf,00B098-00/00-001, ,1,1.0,LH,200.0,300.0,LH
AAAxbuAAEAAAAQBABg,00B150-00/00-001, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBABh,00B150-00/00-002, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBABi,00B150-00/00-003, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBABj,00B150-00/00-004, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBABk,00B150-00/00-005, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBABl,00B150-00/00-006, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBABm,00B150-00/00-007, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBABn,00B150-00/00-008, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBABo,00B150-00/00-009, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBABp,00B150-00/00-010, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBABq,00B150-00/00-011, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBABr,00B150-00/00-012, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBABs,00B150-00/00-013, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBABt,00B150-00/00-014, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBABu,00B150-00/00-015, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBABv,00B150-00/00-016, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBABw,00B150-00/00-017, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBABx,00B150-00/00-018, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBABy,00B150-00/00-019, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBABz,00B150-00/00-020, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBAB0,00B150-00/00-021, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBAB1,00B150-00/00-022, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBAB2,00B150-00/00-023, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBAB3,00B150-00/00-024, ,1,7.0,KH,,,
AAAxbuAAEAAAAQBAB4,008323-00/00-001, ,1,0.4,KH,200.0,400.0,LH
AAAxbuAAEAAAAQBAB5,005686-00/01-001,GR050,0,0.6,CQ,60.0,60.0,CQ
AAAxbuAAEAAAAQBAB6,005686-00/01-001,GR052,2,0.9,CQ,90.0,90.0,CQ
AAAxbuAAEAAAAQBAB7,005686-00/01-002,GR050,0,0.6,CQ,60.0,60.0,CQ
AAAxbuAAEAAAAQBAB8,005686-00/01-002,GR052,2,0.9,CQ,90.0,90.0,CQ
AAAxbuAAEAAAAQBAB9,005686-00/01-003,GR050,0,0.6,CQ,60.0,60.0,CQ
AAAxbuAAEAAAAQBAB+,005686-00/01-003,GR052,2,0.9,CQ,90.0,90.0,CQ
AAAxbuAAEAAAAQBAB/,006968-00/00-001, ,1,3.75,L7,500.0,500.0,L7
AAAxbuAAEAAAAQBACA,008135-00/00-001, ,1,15.0,LH,300.0,300.0,LH
AAAxbuAAEAAAAQBACB,008193-00/00-001, ,1,95.0,GH,200.0,400.0,LH
AAAxbuAAEAAAC9yAB/,006275-62/01-002, ,1,30.0,GQ,,,
AAAxbuAAEAAAC9yACA,006275-63/01-002, ,1,30.0,GQ,,,
AAAxbuAAEAAAC9yACB,006275-64/01-002, ,1,30.0,GQ,,,
AAAxbuAAEAAAC9yACC,025876-60/00-001,BF15,0,1.2,LH,200.0,400.0,LH
AAAxbuAAEAAAC9yACD,025876-61/00-001,BF15,0,1.2,LH,200.0,400.0,LH
AAAxbuAAEAAAC9yACE,025876-60/00-002,BF19,0,1.6,LH,200.0,400.0,LH
AAAxbuAAEAAAC9yACF,025876-61/00-002,BF19,0,1.6,LH,200.0,400.0,LH
AAAxbuAAEAAAC9yACG,043753-60/00-002, ,1,3.0,LH,200.0,400.0,LH
AAAxbuAAEAAAC9yACH,043753-61/00-002, ,1,3.0,LH,200.0,400.0,LH
AAAxbuAAEAAAC9yACI,043753-64/00-002, ,1,3.0,LH,200.0,400.0,LH
AAAxbuAAEAAAC9yACJ,043753-60/00-005, ,1,3.0,LH,200.0,400.0,LH
AAAxbuAAEAAAC9yACK,043753-61/00-005, ,1,3.0,LH,200.0,400.0,LH
AAAxbuAAEAAAC9yACL,043753-64/00-005, ,1,3.0,LH,200.0,400.0,LH
AAAxbuAAEAAAC9yACM,043753-60/00-008, ,1,3.0,LH,200.0,400.0,LH
AAAxbuAAEAAAC9yACN,043753-61/00-008, ,1,3.0,LH,200.0,400.0,LH
AAAxbuAAEAAAC9yACO,043753-64/00-008, ,1,3.0,LH,200.0,400.0,LH
AAAxbuAAEAAAC9yACP,043753-60/01-002, ,1,3.0,LH,200.0,400.0,LH
AAAxbuAAEAAAC9yACQ,043753-61/01-002, ,1,3.0,LH,200.0,400.0,LH
AAAxbuAAEAAAC9yACR,043753-64/01-002, ,1,3.0,LH,200.0,400.0,LH
AAAxbuAAEAAAC9yACS,028854-60/00-001, ,1,0.03,KH,200.0,400.0,LH
AAAxbuAAEAAAC9yACT,028854-60/00-002, ,1,0.03,KH,200.0,400.0,LH
AAAxbuAAEAAAC9yACU,00A959-60/00-001, ,1,0.14,KH,200.0,500.0,LH
AAAxbuAAEAAAC9yACV,00A959-60/00-002, ,1,0.16,KH,200.0,500.0,LH
AAAxbuAAEAAAC9yACW,00A959-60/00-003, ,1,0.07,K5,100.0,500.0,L5
AAAxbuAAEAAAC9+AA0,050006-60/02-001,ES09,1,36.0,GA,,4.0,LA
AAAxbuAAEAAAC9+AA1,050006-61/02-001,ES09,1,36.0,GA,,4.0,LA
AAAxbuAAEAAAC9+AA2,050006-60/02-001,ES61,2,48.0,GA,,8.0,LA
AAAxbuAAEAAAC9+AA3,050006-61/02-001,ES61,2,48.0,GA,,8.0,LA
AAAxbuAAEAAAC9+AA4,050006-60/02-001,ES71,3,24.0,GA,,12.0,LA
AAAxbuAAEAAAC9+AA5,050006-61/02-001,ES71,3,24.0,GA,,12.0,LA
AAAxbuAAEAAAC9+AA6,050006-60/02-001,ES75,4,32.0,GA,,16.0,LA
AAAxbuAAEAAAC9+AA7,050006-61/02-001,ES75,4,32.0,GA,,16.0,LA
AAAxbuAAEAAAC9+AA8,050006-60/02-005,ATN,2,40.0,GA,,10.0,LA
AAAxbuAAEAAAC9+AA9,050006-61/02-005,ATN,2,40.0,GA,,10.0,LA
AAAxbuAAEAAAC9+AA+,050006-60/02-005,ATV,1,50.0,GA,,10.0,LA
AAAxbuAAEAAAC9+AA/,050006-61/02-005,ATV,1,50.0,GA,,10.0,LA
AAAxbuAAEAAAC9+ABA,050006-60/02-006, ,1,15.0,GA,,6.0,LA
AAAxbuAAEAAAC9+ABB,050006-61/02-006, ,1,15.0,GA,,6.0,LA
AAAxbuAAEAAAC9+ABC,050006-60/02-007, ,1,15.0,GA,,6.0,LA
AAAxbuAAEAAAC9+ABD,050006-61/02-007, ,1,15.0,GA,,6.0,LA
AAAxbuAAEAAAC9+ABE,050006-60/02-008, ,1,15.0,GA,,6.0,LA
AAAxbuAAEAAAC9+ABF,050006-61/02-008, ,1,15.0,GA,,6.0,LA
AAAxbuAAEAAAC9+ABG,050006-60/02-010,GR050,1,25.0,GA,,10.0,LA
AAAxbuAAEAAAC9+ABH,050006-61/02-010,GR050,1,25.0,GA,,10.0,LA
AAAxbuAAEAAAC9+ABI,050006-60/02-010,GR052,2,37.5,GA,,15.0,LA
AAAxbuAAEAAAC9+ABJ,050006-61/02-010,GR052,2,37.5,GA,,15.0,LA
AAAxbuAAEAAAC9+ABK,050006-60/02-010,GR125,3,50.0,GA,,20.0,LA
AAAxbuAAEAAAC9+ABL,050006-61/02-010,GR125,3,50.0,GA,,20.0,LA
AAAxbuAAEAAAC9+ABM,050498-63/00-001, ,1,6.0,KH,200.0,400.0,LH
AAAxbuAAEAAAC9+ABN,050498-64/00-001, ,1,6.0,KH,200.0,400.0,LH
AAAxbuAAEAAAC9+ABO,050498-65/00-001, ,1,6.0,KH,200.0,400.0,LH
AAAxbuAAEAAAC9+ABP,050498-66/00-001, ,1,6.0,KH,200.0,400.0,LH
AAAxbuAAEAAAC9+ABQ,050498-63/00-002, ,1,6.0,KH,200.0,400.0,LH
AAAxbuAAEAAAC9+ABR,050498-64/00-002, ,1,6.0,KH,200.0,400.0,LH
AAAxbuAAEAAAC9+ABS,050498-65/00-002, ,1,6.0,KH,200.0,400.0,LH
AAAxbuAAEAAAC9+ABT,050498-66/00-002, ,1,6.0,KH,200.0,400.0,LH
AAAxbuAAEAAAC9+ABU,050498-63/00-003, ,1,6.0,KH,200.0,400.0,LH
AAAxbuAAEAAAC9+ABV,050498-64/00-003, ,1,6.0,KH,200.0,400.0,LH
AAAxbuAAEAAAC9+ABW,050498-65/00-003, ,1,6.0,KH,200.0,400.0,LH
AAAxbuAAEAAAC9+ABX,050498-66/00-003, ,1,6.0,KH,200.0,400.0,LH
AAAxbuAAEAAAC9+ABY,050498-63/00-004, ,1,1.2,KH,200.0,600.0,LH
AAAxbuAAEAAAC9+ABZ,050498-64/00-004, ,1,1.2,KH,200.0,600.0,LH
AAAxbuAAEAAAC9+ABa,050498-65/00-004, ,1,1.2,KH,200.0,600.0,LH
AAAxbuAAEAAAC9+ABb,050498-66/00-004, ,1,1.2,KH,200.0,600.0,LH
AAAxbuAAEAAAC9+ABc,050498-63/00-005, ,0,1.5,KH,600.0,600.0,LH
AAAxbuAAEAAAC9+ABd,050498-64/00-005, ,0,1.5,KH,600.0,600.0,LH
AAAxbuAAEAAAC9+ABe,050498-65/00-005, ,0,1.5,KH,600.0,600.0,LH
AAAxbuAAEAAAC9+ABf,050498-66/00-005, ,0,1.5,KH,600.0,600.0,LH
AAAxbuAAEAAAC9+ABg,050498-63/00-006, ,0,15.0,GA,6.0,6.0,LA
AAAxbuAAEAAAC9+ABh,050498-64/00-006, ,0,15.0,GA,6.0,6.0,LA
AAAxbuAAEAAAC9+ABi,050498-65/00-006, ,0,15.0,GA,6.0,6.0,LA
AAAxbuAAEAAAC9+ABj,050498-66/00-006, ,0,15.0,GA,6.0,6.0,LA
AAAxbuAAEAAAC9+ABk,050498-63/00-007, ,0,1.5,KH,600.0,600.0,LH
AAAxbuAAEAAAC9+ABl,050498-64/00-007, ,0,1.5,KH,600.0,600.0,LH
AAAxbuAAEAAAC9+ABm,050498-65/00-007, ,0,1.5,KH,600.0,600.0,LH
AAAxbuAAEAAAC9+ABn,050498-66/00-007, ,0,1.5,KH,600.0,600.0,LH
AAAxbuAAEAAAC9+ABo,050498-63/00-008, ,0,15.0,GA,6.0,6.0,LA
AAAxbuAAEAAAC9+ABp,050498-64/00-008, ,0,15.0,GA,6.0,6.0,LA
AAAxbuAAEAAAC9+ABq,050498-65/00-008, ,0,15.0,GA,6.0,6.0,LA
AAAxbuAAEAAAC9+ABr,050498-66/00-008, ,0,15.0,GA,6.0,6.0,LA
AAAxbuAAEAAAC9+ABs,050498-63/00-009, ,0,1.5,KH,600.0,600.0,LH
AAAxbuAAEAAAC9+ABt,050498-64/00-009, ,0,1.5,KH,600.0,600.0,LH
AAAxbuAAEAAAC9+ABu,050498-65/00-009, ,0,1.5,KH,600.0,600.0,LH
AAAxbuAAEAAAC9+ABv,050498-66/00-009, ,0,1.5,KH,600.0,600.0,LH
AAAxbuAAEAAAC9+ABw,050498-63/00-010, ,0,15.0,GA,6.0,6.0,LA
AAAxbuAAEAAAC9+ABx,050498-64/00-010, ,0,15.0,GA,6.0,6.0,LA
AAAxbuAAEAAAC9+ABy,050498-65/00-010, ,0,15.0,GA,6.0,6.0,LA
AAAxbuAAEAAAC9+ABz,050498-66/00-010, ,0,15.0,GA,6.0,6.0,LA
AAAxbuAAEAAAC9+AB0,050498-63/00-011,BC37,1,5.6,KH,,,
AAAxbuAAEAAAC9+AB1,050498-64/00-011,BC37,1,5.6,KH,,,
AAAxbuAAEAAAC9+AB2,050498-65/00-011,BC37,1,5.6,KH,,,
AAAxbuAAEAAAC9+AB3,050498-66/00-011,BC37,1,5.6,KH,,,
AAAxbuAAEAAAC9+AB4,050498-63/00-011,BC55,2,8.4,KH,,,
AAAxbuAAEAAAC9+AB5,050498-64/00-011,BC55,2,8.4,KH,,,
AAAxbuAAEAAAC9+AB6,050498-65/00-011,BC55,2,8.4,KH,,,
AAAxbuAAEAAAC9+AB7,050498-66/00-011,BC55,2,8.4,KH,,,
AAAxbuAAEAAAC9+AB8,050498-63/00-011,BC56,3,12.5,KH,,,
AAAxbuAAEAAAC9+AB9,050498-64/00-011,BC56,3,12.5,KH,,,
AAAxbuAAEAAAC9+AB+,050498-65/00-011,BC56,3,12.5,KH,,,
AAAxbuAAEAAAC9+AB/,050498-66/00-011,BC56,3,12.5,KH,,,
AAAxbuAAEAAAC9+ACA,050498-63/00-012,GR050,0,2.5,KH,1000.0,1000.0,LH
AAAxbuAAEAAAC9+ACB,050498-64/00-012,GR050,0,2.5,KH,1000.0,1000.0,LH
AAAxbuAAEAAAC9+ACC,050498-65/00-012,GR050,0,2.5,KH,1000.0,1000.0,LH
AAAxbuAAEAAAC9+ACD,050498-66/00-012,GR050,0,2.5,KH,1000.0,1000.0,LH
AAAxbuAAEAAAC9+ACE,050498-63/00-012,GR052,2,3.75,KH,1500.0,1500.0,LH
AAAxbuAAEAAAC9+ACF,050498-64/00-012,GR052,2,3.75,KH,1500.0,1500.0,LH
AAAxbuAAEAAAC9+ACG,050498-65/00-012,GR052,2,3.75,KH,1500.0,1500.0,LH
AAAxbuAAEAAAC9+ACH,050498-66/00-012,GR052,2,3.75,KH,1500.0,1500.0,LH
AAAxbuAAEAAAC9+ACI,050498-63/00-012,GR125,3,5.0,KH,2000.0,2000.0,LH
AAAxbuAAEAAAC9+ACJ,050498-64/00-012,GR125,3,5.0,KH,2000.0,2000.0,LH
AAAxbuAAEAAAC9+ACK,050498-65/00-012,GR125,3,5.0,KH,2000.0,2000.0,LH
AAAxbuAAEAAAC9+ACL,050498-66/00-012,GR125,3,5.0,KH,2000.0,2000.0,LH
AAAxbuAAEAAAC9+ACM,050498-63/00-013,GR050,0,25.0,GA,10.0,10.0,LA
AAAxbuAAEAAAC9+ACN,050498-64/00-013,GR050,0,25.0,GA,10.0,10.0,LA
AAAxbuAAEAAAC9+ACO,050498-65/00-013,GR050,0,25.0,GA,10.0,10.0,LA
AAAxbuAAEAAAC9+ACP,050498-66/00-013,GR050,0,25.0,GA,10.0,10.0,LA
AAAxbuAAEAAAC9/AAA,008719-60/02-001, ,1,24.0,LH,1000.0,1000.0,LH
AAAxbuAAEAAAC9/AAB,008719-60/02-002, ,1,24.0,LH,1000.0,1000.0,LH
AAAxbuAAEAAAC9/AAC,008719-60/02-003, ,1,24.0,LH,1200.0,1200.0,LH
AAAxbuAAEAAAAQWAAd,00A996-00/00-010, ,1,1.5,LH,100.0,300.0,LH
AAAxbuAAEAAAAQWAAe,00A996-00/00-011, ,1,1.5,LH,100.0,300.0,LH
AAAxbuAAEAAAAQWAAf,00A996-00/00-012, ,1,1.5,LH,100.0,300.0,LH
AAAxbuAAEAAAAQWAAg,00A996-00/00-013, ,1,1.5,LH,100.0,300.0,LH
AAAxbuAAEAAAAQWAAh,00A996-00/00-014, ,1,1.5,LH,100.0,300.0,LH
AAAxbuAAEAAAAQWAAi,02A715-00/00-001, ,1,5.0,GK,,,
AAAxbuAAEAAAAQWAAj,02A715-00/00-002, ,1,5.0,GK,,,
AAAxbuAAEAAAAQWAAk,028376-00/00-001, ,1,10.0,LH,200.0,600.0,LH
AAAxbuAAEAAAAQWAAl,028376-00/00-002, ,1,10.0,LH,200.0,600.0,LH
AAAxbuAAEAAAAQWAAm,028376-00/00-003, ,1,10.0,LH,200.0,600.0,LH
AAAxbuAAEAAAAQWAAn,028376-00/00-004, ,1,10.0,LH,200.0,600.0,LH
AAAxbuAAEAAAAQWAAo,028376-00/00-005, ,1,10.0,LH,200.0,600.0,LH
AAAxbuAAEAAAAQWAAp,028376-00/00-006, ,1,10.0,LH,200.0,600.0,LH
AAAxbuAAEAAAAQWAAq,007957-00/00-001, ,1,0.6,LH,200.0,600.0,LH
AAAxbuAAEAAAAQWAAr,008246-00/00-001, ,1,0.5,LH,200.0,600.0,LH
AAAxbuAAEAAAAQWAAs,008246-00/00-002, ,1,0.5,LH,200.0,600.0,LH
AAAxbuAAEAAAAQWAAt,008997-00/00-001, ,1,1.0,LH,200.0,400.0,LH
AAAxbuAAEAAAAQWAAu,00B030-00/00-001, ,1,0.3,LT,1.7,1.7,LT
AAAxbuAAEAAAAQWAAv,008406-00/00-001, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWAAw,008406-00/00-002, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWAAx,008406-00/00-003, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWAAy,008406-00/00-004, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWAAz,008406-00/00-005, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWAA0,008406-00/00-006, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWAA1,008406-00/00-007, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWAA2,008406-00/00-008, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWAA3,008406-00/00-009, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWAA4,008406-00/00-010, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWAA5,008406-00/00-011, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWAA6,008406-00/00-012, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWAA7,008406-00/00-014, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWAA8,008406-00/02-001, ,1,0.66,LH,100.0,600.0,LH
AAAxbuAAEAAAAQWAA9,008406-00/02-004, ,1,0.66,LH,100.0,600.0,LH
AAAxbuAAEAAAAQWAA+,008406-00/02-005, ,1,0.66,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWAA/,008406-00/02-006, ,1,0.66,LH,100.0,600.0,LH
AAAxbuAAEAAAAQWABA,008406-00/02-008, ,1,0.66,LH,100.0,600.0,LH
AAAxbuAAEAAAAQWABB,008406-00/02-009, ,1,0.66,LH,100.0,600.0,LH
AAAxbuAAEAAAAQWABC,008406-00/02-010, ,1,0.66,LH,100.0,600.0,LH
AAAxbuAAEAAAAQWABD,00A457-00/00-001, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWABE,00A457-00/00-002, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWABF,00A457-00/00-003, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWABG,00A457-00/00-004, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWABH,00A457-00/00-005, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWABI,00A457-00/00-006, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWABJ,00A457-00/00-007, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWABK,00A457-00/00-008, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWABL,00A457-00/00-009, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWABM,00A457-00/00-010, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWABN,00A457-00/00-011, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWABO,00A457-00/00-012, ,1,1.0,LH,100.0,400.0,LH
AAAxbuAAEAAAAQWABP,00A996-00/00-015, ,1,1.5,LH,100.0,300.0,LH
AAAxbuAAEAAAAQWABQ,00A996-00/00-016, ,1,1.5,LH,100.0,300.0,LH
AAAxbuAAEAAAAQWABR,00A996-00/00-017, ,1,1.5,LH,100.0,300.0,LH
AAAxbuAAEAAAAQWABS,007180-00/00-002, ,0,1.0,LH,200.0,300.0,LH
AAAxbuAAEAAAAQWABT,007180-00/00-003, ,0,1.0,LH,200.0,300.0,LH
AAAxbuAAEAAAAQWABU,007180-00/00-004, ,0,1.0,LH,200.0,300.0,LH
AAAxbuAAEAAAAQWABV,007180-00/00-005, ,0,1.0,LH,200.0,300.0,LH
AAAxbuAAEAAAAQWABW,007180-00/00-006, ,0,1.0,LH,200.0,300.0,LH
AAAxbuAAEAAAAQWABX,007180-00/00-007, ,0,1.0,LH,200.0,300.0,LH
AAAxbuAAEAAAAQWABY,007180-00/00-009, ,0,1.0,LH,200.0,300.0,LH
AAAxbuAAEAAAAQKABd,005655-00/10-002, ,0,0.25,KH,1000.0,1000.0,LH
AAAxbuAAEAAAAQKABe,005655-00/12-001, ,1,0.125,K5,500.0,500.0,L5
AAAxbuAAEAAAAQKABf,005655-00/14-001, ,1,0.125,K5,100.0,500.0,L5
AAAxbuAAEAAAAQKABg,005655-00/15-001, ,1,0.25,KH,1000.0,1000.0,LH
AAAxbuAAEAAAAQKABh,005655-00/15-002, ,1,0.25,KH,1000.0,1000.0,LH
AAAxbuAAEAAAAQKABi,005655-00/18-001, ,1,0.125,K5,500.0,500.0,L5
AAAxbuAAEAAAAQKABj,005655-00/21-001, ,1,0.25,KH,400.0,600.0,LH
AAAxbuAAEAAAAQKABk,005655-00/23-001, ,1,0.25,KH,400.0,600.0,LH
AAAxbuAAEAAAAQKABl,005655-00/28-001, ,1,0.325,KH,400.0,600.0,LH
AAAxbuAAEAAAAQKABm,007135-00/00-001, ,1,0.5,L5,500.0,500.0,L5
AAAxbuAAEAAAAQKABn,007135-00/00-002, ,1,5.0,C7,5.0,5.0,LK
AAAxbuAAEAAAAQKABo,005655-00/20-003, ,1,0.325,KH,400.0,600.0,LH
AAAxbuAAEAAAAQKABp,005655-00/20-004, ,1,0.25,KH,400.0,600.0,LH
AAAxbuAAEAAAAQKABq,005655-00/20-005, ,1,0.25,KH,700.0,700.0,LH
AAAxbuAAEAAAAQKABr,005655-00/20-006, ,1,0.325,KH,700.0,700.0,LH
AAAxbuAAEAAAAQKABs,005655-00/20-011,GR050,1,0.3,KH,600.0,600.0,LH
AAAxbuAAEAAAAQKABt,005655-00/20-011,GR052,2,0.45,KH,900.0,900.0,LH
AAAxbuAAEAAAAQKABu,005655-00/20-011,GR125,3,0.6,KH,1200.0,1200.0,LH
AAAxbuAAEAAAAQKABv,005655-00/20-012,GR050,1,0.15,KH,600.0,600.0,LH
AAAxbuAAEAAAAQKABw,005655-00/20-012,GR052,2,0.225,KH,900.0,900.0,LH
AAAxbuAAEAAAAQKABx,005655-00/20-012,GR125,3,0.3,KH,1200.0,1200.0,LH
AAAxbuAAEAAAAQKABy,006219-00/12-001, ,1,2.5,LH,400.0,1000.0,LH
AAAxbuAAEAAAAQKABz,00B058-00/00-001, ,1,1.5,LH,100.0,300.0,LH
AAAxbuAAEAAAAQKAB0,00B058-00/00-002, ,1,1.5,LH,100.0,300.0,LH
AAAxbuAAEAAAAQKAB1,00B058-00/00-003, ,1,1.5,LH,100.0,300.0,LH
AAAxbuAAEAAAAQKAB2,00B058-00/00-004, ,1,1.5,LH,100.0,300.0,LH
AAAxbuAAEAAAAQKAB3,00B058-00/00-006, ,1,1.5,LH,100.0,300.0,LH
AAAxbuAAEAAAAQKAB4,00B058-00/00-007, ,1,1.5,LH,100.0,300.0,LH
AAAxbuAAEAAAAQKAB5,00B058-00/00-008, ,1,1.5,LH,100.0,300.0,LH
