m_row$$,awg_id,kultur,ausgenommen,sortier_nr
AAAxb2AAEAAACWtAAK,024646-63/00-009,YMBAM,N,1.0
AAAxb2AAEAAACWtAAL,024646-65/00-009,YMBAM,N,1.0
AAAxb2AAEAAACWtAAM,024646-66/00-009,YMBAM,N,1.0
AAAxb2AAEAAACWtAAN,024646-67/00-009,YMBAM,N,1.0
AAAxb2AAEAAACWtAAO,024646-60/00-010,YMBAM,N,1.0
AAAxb2AAEAAACWtAAP,024646-62/00-010,YMBAM,N,1.0
AAAxb2AAEAAACWtAAQ,024646-63/00-010,YMBAM,N,1.0
AAAxb2AAEAAACWtAAR,024646-65/00-010,YMBAM,N,1.0
AAAxb2AAEAAACWtAAS,024646-66/00-010,YMBAM,N,1.0
AAAxb2AAEAAACWtAAT,024646-67/00-010,YMBAM,N,1.0
AAAxb2AAEAAACWtAAU,024646-60/00-011,NNNZZ,N,1.0
AAAxb2AAEAAACWtAAV,024646-62/00-011,NNNZZ,N,1.0
AAAxb2AAEAAACWtAAW,024646-63/00-011,NNNZZ,N,1.0
AAAxb2AAEAAACWtAAX,024646-65/00-011,NNNZZ,N,1.0
AAAxb2AAEAAACWtAAY,024646-66/00-011,NNNZZ,N,1.0
AAAxb2AAEAAACWtAAZ,024646-67/00-011,NNNZZ,N,1.0
AAAxb2AAEAAACWtAAa,024646-60/00-012,NNNZZ,N,1.0
AAAxb2AAEAAACWtAAb,024646-62/00-012,NNNZZ,N,1.0
AAAxb2AAEAAACWtAAc,024646-63/00-012,NNNZZ,N,1.0
AAAxb2AAEAAACWtAAd,024646-65/00-012,NNNZZ,N,1.0
AAAxb2AAEAAACWtAAe,024646-66/00-012,NNNZZ,N,1.0
AAAxb2AAEAAACWtAAf,024646-67/00-012,NNNZZ,N,1.0
AAAxb2AAEAAACWtAAg,024646-60/00-013,NNNZG,N,1.0
AAAxb2AAEAAACXGAAR,00A452-60/00-020,PHSVN,N,2.0
AAAxb2AAEAAACXGAAS,00A452-61/00-020,PHSVN,N,2.0
AAAxb2AAEAAACXGAAT,00A452-62/00-020,PHSVN,N,2.0
AAAxb2AAEAAACXGAAU,00A452-63/00-020,PHSVN,N,2.0
AAAxb2AAEAAACXGAAV,00A452-64/00-020,PHSVN,N,2.0
AAAxb2AAEAAACXGAAW,00A452-65/00-020,PHSVN,N,2.0
AAAxb2AAEAAACXGAAX,00A452-60/00-020,PHSCO,N,3.0
AAAxb2AAEAAACXGAAY,00A452-61/00-020,PHSCO,N,3.0
AAAxb2AAEAAACXGAAZ,00A452-62/00-020,PHSCO,N,3.0
AAAxb2AAEAAACXGAAa,00A452-63/00-020,PHSCO,N,3.0
AAAxb2AAEAAACXGAAb,00A452-64/00-020,PHSCO,N,3.0
AAAxb2AAEAAACXGAAc,00A452-65/00-020,PHSCO,N,3.0
AAAxb2AAEAAACXGAAd,00A452-60/00-022,BEAVX,N,1.0
AAAxb2AAEAAACXGAAe,00A452-61/00-022,BEAVX,N,1.0
AAAxb2AAEAAACXGAAf,00A452-62/00-022,BEAVX,N,1.0
AAAxb2AAEAAACXGAAg,00A452-63/00-022,BEAVX,N,1.0
AAAxb2AAEAAACXGAAh,00A452-64/00-022,BEAVX,N,1.0
AAAxb2AAEAAACXGAAi,00A452-65/00-022,BEAVX,N,1.0
AAAxb2AAEAAACXGAAj,00A655-60/00-008,TTLSS,N,3.0
AAAxb2AAEAAACXGAAk,00A655-60/00-011,SECCE,N,3.0
AAAxb2AAEAAACXGAAl,00A655-60/00-014,HORVX,N,3.0
AAAxb2AAEAAACXGAAm,00A655-60/00-015,HORVX,N,3.0
AAAxb2AAEAAACXGAAn,02A325-60/00-001,LYPES,N,1.0
AAAxb2AAEAAACXGAAo,02A325-61/00-001,LYPES,N,1.0
AAAxb2AAEAAACXGAAp,02A325-62/00-001,LYPES,N,1.0
AAAxb2AAEAAACXGAAq,02A325-63/00-001,LYPES,N,1.0
AAAxb2AAEAAACXGAAr,02A325-60/00-001,SOLME,N,2.0
AAAxb2AAEAAACXGAAs,02A325-61/00-001,SOLME,N,2.0
AAAxb2AAEAAACXGAAt,02A325-62/00-001,SOLME,N,2.0
AAAxb2AAEAAACXGAAu,02A325-63/00-001,SOLME,N,2.0
AAAxb2AAEAAACXGAAv,02A325-60/00-001,CPSAN,N,3.0
AAAxb2AAEAAACXGAAw,02A325-61/00-001,CPSAN,N,3.0
AAAxb2AAEAAACXGAAx,02A325-62/00-001,CPSAN,N,3.0
AAAxb2AAEAAACXGAAy,02A325-63/00-001,CPSAN,N,3.0
AAAxb2AAEAAACXGAAz,02A325-60/00-002,MABSD,N,1.0
AAAxb2AAEAAACXGAA0,02A325-61/00-002,MABSD,N,1.0
AAAxb2AAEAAACXGAA1,02A325-62/00-002,MABSD,N,1.0
AAAxb2AAEAAACXGAA2,02A325-63/00-002,MABSD,N,1.0
AAAxb2AAEAAACXGAA3,02A325-60/00-003,CUMSA,N,1.0
AAAxb2AAEAAACXGAA4,02A325-61/00-003,CUMSA,N,1.0
AAAxb2AAEAAACXGAA5,02A325-62/00-003,CUMSA,N,1.0
AAAxb2AAEAAACXGAA6,02A325-63/00-003,CUMSA,N,1.0
AAAxb2AAEAAACXGAA7,02A325-60/00-004,HUMLU,N,1.0
AAAxb2AAEAAACXGAA8,02A325-61/00-004,HUMLU,N,1.0
AAAxb2AAEAAACXGAA9,02A325-62/00-004,HUMLU,N,1.0
AAAxb2AAEAAACXGAA+,02A325-63/00-004,HUMLU,N,1.0
AAAxb2AAEAAACXGAA/,02A325-60/00-005,MABSD,N,1.0
AAAxb2AAEAAACXGABA,02A325-61/00-005,MABSD,N,1.0
AAAxb2AAEAAACXGABB,02A325-62/00-005,MABSD,N,1.0
AAAxb2AAEAAACXGABC,02A325-63/00-005,MABSD,N,1.0
AAAxb2AAEAAACXGABD,02A325-60/00-006,NNNOJ,N,1.0
AAAxb2AAEAAACXGABE,02A325-61/00-006,NNNOJ,N,1.0
AAAxb2AAEAAACXGABF,02A325-62/00-006,NNNOJ,N,1.0
AAAxb2AAEAAACXGABG,02A325-63/00-006,NNNOJ,N,1.0
AAAxb2AAEAAACXGABH,02A325-60/00-007,NNNOH,N,1.0
AAAxb2AAEAAACXGABI,02A325-61/00-007,NNNOH,N,1.0
AAAxb2AAEAAADR6ABD,027821-61/00-001,NNNZW,N,1.0
AAAxb2AAEAAADOCAAP,034560-00/02-001,ALLSC,N,1.0
AAAxb2AAEAAADOCAAQ,034560-00/02-003,ALLCE,N,1.0
AAAxb2AAEAAADOCAAR,034560-00/02-004,ALLSA,N,1.0
AAAxb2AAEAAADOCAAS,034560-00/02-005,ALLAS,N,1.0
AAAxb2AAEAAADOCAAT,034560-00/02-006,NNNSZ,N,1.0
AAAxb2AAEAAADOCAAU,034560-00/02-008,BEAVF,N,1.0
AAAxb2AAEAAADOCAAV,034560-00/02-008,BEAVV,N,2.0
AAAxb2AAEAAADOCAAW,034560-00/02-009,FOEVA,N,1.0
AAAxb2AAEAAADOCAAX,034560-00/02-010,APUGD,N,1.0
AAAxb2AAEAAADOCAAY,034560-00/02-011,APUGD,N,1.0
AAAxb2AAEAAADOCAAZ,034560-00/02-012,CYUSC,N,1.0
AAAxb2AAEAAADOCAAa,034560-00/03-001,PHSVN,N,1.0
AAAxb2AAEAAADOCAAb,034560-00/03-002,VICFJ,N,1.0
AAAxb2AAEAAADOCAAc,034560-00/03-003,PIBST,N,1.0
AAAxb2AAEAAADOCAAd,034560-00/03-004,NIOTA,N,1.0
AAAxb2AAEAAADOCAAe,034560-00/03-005,NIOTA,N,1.0
AAAxb2AAEAAADOCAAf,034560-00/03-008,CPSAN,N,1.0
AAAxb2AAEAAADOCAAg,034560-00/03-010,CUMME,N,1.0
AAAxb2AAEAAADOCAAh,034560-00/03-015,CITLA,N,1.0
AAAxb2AAEAAADOCAAi,034560-00/04-001,RAPSN,N,1.0
AAAxb2AAEAAADOCAAj,034560-00/04-001,RAPSR,N,2.0
AAAxb2AAEAAADOCAAk,034560-00/04-002,RAPSN,N,1.0
AAAxb2AAEAAADOCAAl,034560-00/04-002,RAPSR,N,2.0
AAAxb2AAEAAADOCAAm,034560-00/04-003,BRSOG,N,1.0
AAAxb2AAEAAADOCAAn,034560-00/04-004,APUGR,N,1.0
AAAxb2AAEAAADOCAAo,034560-00/04-005,APUGR,N,1.0
AAAxb2AAEAAADOCAAp,034560-00/04-006,ARWLA,N,1.0
AAAxb2AAEAAADOCAAq,034560-00/04-007,SCVHI,N,2.0
AAAxb2AAEAAADOCAAr,034560-00/04-007,BRSNA,N,3.0
AAAxb2AAEAAADOCAAs,034560-00/04-009,HELTU,N,1.0
AAAxb2AAEAAADOCAAt,034560-00/04-010,CICIS,N,1.0
AAAxb2AAEAAADOCAAu,034560-00/04-012,VICFM,N,1.0
AAAxb2AAEAAADOCAAv,034560-00/04-013,PHCTA,N,1.0
AAAxb2AAEAAADOCAAw,034560-00/04-017,NNNZZ,N,1.0
AAAxb2AAEAAADOCAAx,034560-00/04-018,NNNZZ,N,1.0
AAAxb2AAEAAADOCAAy,034560-00/04-019,BRSOG,N,1.0
AAAxb2AAEAAADOCAAz,00B449-00/00-001,BEAVA,N,1.0
AAAxb2AAEAAADOCAA0,00B449-00/00-001,BEAVC,N,2.0
AAAxb2AAEAAADOCAA1,034210-00/00-001,NNNVL,N,1.0
AAAxb2AAEAAADOCAA2,034210-00/00-002,NNNVF,N,1.0
AAAxb2AAEAAADOCAA3,034210-00/00-003,NNNVF,N,1.0
AAAxb2AAEAAADOCAA4,034210-00/00-004,NNNLG,N,1.0
AAAxb2AAEAAADOCAA5,034210-00/00-005,NNNVF,N,1.0
AAAxb2AAEAAADOCAA6,034210-00/00-006,BRSOX,N,1.0
AAAxb2AAEAAADOCAA7,034210-00/00-007,BRSOX,N,1.0
AAAxb2AAEAAADOCAA8,034210-00/00-008,NNNVW,N,1.0
AAAxb2AAEAAADOCAA9,034210-00/00-009,NNNSZ,N,1.0
AAAxb2AAEAAADOCAA+,034210-00/00-010,NNNKF,N,1.0
AAAxb2AAEAAADOCAA/,034210-00/00-011,NNNVS,N,1.0
AAAxb2AAEAAADOCABA,034210-00/00-012,NNNOK,N,1.0
AAAxb2AAEAAADOCABB,034210-00/00-013,NNNOK,N,1.0
AAAxb2AAEAAADOCABC,034210-00/00-014,NNNOK,N,1.0
AAAxb2AAEAAADOCABD,034210-00/00-015,FRAAN,N,1.0
AAAxb2AAEAAADOCABE,034210-00/00-016,NNNOS,N,1.0
AAAxb2AAEAAADOCABF,034210-00/00-017,NNNOB,N,1.0
AAAxb2AAEAAADOCABG,034210-00/00-018,NNNZZ,N,1.0
AAAxb2AAEAAADOCABH,034210-00/00-019,NNNZZ,N,1.0
AAAxb2AAEAAADOCABI,034210-00/01-001,NNNVF,N,1.0
AAAxb2AAEAAADOCABJ,034210-00/01-002,NNNVF,N,1.0
AAAxb2AAEAAADOCABK,034210-00/01-003,NNNVF,N,1.0
AAAxb2AAEAAADOCABL,034210-00/01-004,BRSOX,N,1.0
AAAxb2AAEAAADOCABM,034210-00/01-005,NNNKF,N,1.0
AAAxb2AAEAAADOCABN,034210-00/01-006,NNNZZ,N,1.0
AAAxb2AAEAAADOCABO,034210-00/01-007,NNNZZ,N,1.0
AAAxb2AAEAAADOCABP,034210-00/01-008,NNNZZ,N,1.0
AAAxb2AAEAAADOCABQ,034210-00/01-009,NNNZZ,N,1.0
AAAxb2AAEAAADOCABR,034210-00/01-010,NNNZZ,N,1.0
AAAxb2AAEAAADOCABS,034210-00/01-011,NNNZZ,N,1.0
AAAxb2AAEAAADOCABT,034210-00/01-012,NNNZZ,N,1.0
AAAxb2AAEAAADOCABU,034210-00/01-013,NNNZZ,N,1.0
AAAxb2AAEAAADOCABV,034210-00/01-014,NNNZZ,N,1.0
AAAxb2AAEAAADOCABW,034207-00/00-001,NNNLG,N,1.0
AAAxb2AAEAAADOCABX,034207-00/00-002,NNNVF,N,1.0
AAAxb2AAEAAADOCABY,034207-00/00-003,BRSOX,N,1.0
AAAxb2AAEAAADOCABZ,034207-00/00-004,NNNVW,N,1.0
AAAxb2AAEAAADOCABa,034207-00/00-005,NNNSZ,N,1.0
AAAxb2AAEAAADOCABb,034207-00/00-006,NNNVF,N,1.0
AAAxb2AAEAAADOCABc,034207-00/00-007,NNNVL,N,1.0
AAAxb2AAEAAADOCABd,034207-00/00-008,NNNVF,N,1.0
AAAxb2AAEAAADOCABe,034207-00/00-009,NNNVL,N,1.0
AAAxb2AAEAAADOCABf,034207-00/00-010,NNNVF,N,1.0
AAAxb2AAEAAADOCABg,034207-00/00-011,NNNLG,N,1.0
AAAxb2AAEAAADOCABh,034207-00/00-012,BRSOX,N,1.0
AAAxb2AAEAAADOCABi,034207-00/00-013,NNNVW,N,1.0
AAAxb2AAEAAADOCABj,034207-00/00-014,NNNSZ,N,1.0
AAAxb2AAEAAADOCABk,034207-00/00-015,NNNKF,N,1.0
AAAxb2AAEAAADOCABl,034207-00/00-016,NNNOK,N,1.0
AAAxb2AAEAAADOCABm,034207-00/00-017,NNNOK,N,1.0
AAAxb2AAEAAADOCABn,034207-00/00-019,NNNOS,N,1.0
AAAxb2AAEAAADOCABo,034207-00/00-020,NNNOB,N,1.0
AAAxb2AAEAAADOCABp,034207-00/00-021,FRAAN,N,1.0
AAAxb2AAEAAADOCABq,034207-00/00-022,NNNOK,N,1.0
AAAxb2AAEAAADOCABr,034207-00/00-023,NNNOK,N,1.0
AAAxb2AAEAAADOCABs,034207-00/00-024,NNNOS,N,1.0
AAAxb2AAEAAADOCABt,034207-00/00-025,NNNOB,N,1.0
AAAxb2AAEAAADOCABu,034207-00/00-026,NNNOK,N,1.0
AAAxb2AAEAAADOCABv,034207-00/00-027,NNNOK,N,1.0
AAAxb2AAEAAADOCABw,034207-00/00-028,NNNZZ,N,1.0
AAAxb2AAEAAADOCABx,034207-00/00-030,NNNZZ,N,1.0
AAAxb2AAEAAADOCABy,034207-00/00-031,NNNZZ,N,1.0
AAAxb2AAEAAADOCABz,034207-00/00-032,NNNZZ,N,1.0
AAAxb2AAEAAADOCAB0,034207-00/00-033,NNNZZ,N,1.0
AAAxb2AAEAAADOCAB1,034207-00/01-001,NNNVF,N,1.0
AAAxb2AAEAAADOCAB2,034207-00/01-002,NNNVV,N,1.0
AAAxb2AAEAAADOCAB3,034207-00/01-003,NNNVF,N,1.0
AAAxb2AAEAAADOCAB4,034207-00/01-004,NNNVF,N,1.0
AAAxb2AAEAAADOCAB5,034207-00/01-005,NNNVK,N,1.0
AAAxb2AAEAAADOCAB6,034207-00/01-005,BRSRE,N,2.0
AAAxb2AAEAAADOCAB7,034207-00/01-006,NNNVS,N,1.0
AAAxb2AAEAAADOCAB8,034207-00/01-007,BRSOX,N,1.0
AAAxb2AAEAAADOCAB9,034207-00/01-008,NNNVF,N,1.0
AAAxb2AAEAAADOCAB+,034207-00/01-009,NNNVF,N,1.0
AAAxb2AAEAAADOCAB/,034207-00/01-010,NNNVF,N,1.0
AAAxb2AAEAAADOCACA,034207-00/01-011,NNNVW,N,1.0
AAAxb2AAEAAADOCACB,034207-00/01-012,NNNVB,N,1.0
AAAxb2AAEAAADOCACC,034207-00/01-012,BRSRE,N,2.0
AAAxb2AAEAAADOCACD,034207-00/01-013,NNNVV,N,1.0
AAAxb2AAEAAADOCACE,034207-00/01-014,BRSOX,N,1.0
AAAxb2AAEAAADOCACF,034207-00/01-015,NNNVW,N,1.0
AAAxb2AAEAAADOCACG,034207-00/01-016,NNNVS,N,1.0
AAAxb2AAEAAADOCACH,034207-00/01-017,BRSOX,N,1.0
AAAxb2AAEAAADOCACI,034207-00/01-018,BRSOX,N,1.0
AAAxb2AAEAAADOCACJ,034207-00/01-019,NNNZZ,N,1.0
AAAxb2AAEAAADOCACK,034207-00/01-020,NNNZZ,N,1.0
AAAxb2AAEAAADOCACL,034207-00/01-021,NNNZZ,N,1.0
AAAxb2AAEAAADOCACM,034207-00/01-022,NNNZZ,N,1.0
AAAxb2AAEAAADOCACN,034207-00/01-023,NNNZZ,N,1.0
AAAxb2AAEAAADOCACO,034207-00/01-024,NNNZZ,N,1.0
AAAxb2AAEAAADOCACP,034207-00/01-025,NNNZZ,N,1.0
AAAxb2AAEAAADQtAAC,043743-63/00-020,BRSOX,N,1.0
AAAxb2AAEAAADQtAAD,043743-64/00-020,BRSOX,N,1.0
AAAxb2AAEAAADQtAAE,043743-65/00-020,BRSOX,N,1.0
AAAxb2AAEAAADQtAAF,043743-66/00-020,BRSOX,N,1.0
AAAxb2AAEAAADQtAAG,043743-67/00-020,BRSOX,N,1.0
AAAxb2AAEAAADQtAAH,043743-68/00-020,BRSOX,N,1.0
AAAxb2AAEAAADQtAAI,043743-69/00-020,BRSOX,N,1.0
AAAxb2AAEAAADQtAAJ,043743-61/00-021,NNNVF,N,1.0
AAAxb2AAEAAADQtAAK,043743-62/00-021,NNNVF,N,1.0
AAAxb2AAEAAACW8ABg,008316-60/00-039,BRSOC,N,1.0
AAAxb2AAEAAACW8ABh,008316-60/00-040,BRSOC,N,1.0
AAAxb2AAEAAACW8ABi,008316-60/00-041,BRSOC,N,1.0
AAAxb2AAEAAACW8ABj,008316-60/00-043,PIBST,N,1.0
AAAxb2AAEAAACW8ABk,008316-60/00-044,PIBST,N,1.0
AAAxb2AAEAAACW8ABl,008316-60/00-045,PIBST,N,1.0
AAAxb2AAEAAACW8ABm,008316-60/00-046,BRSOF,N,1.0
AAAxb2AAEAAACW8ABn,008316-60/00-047,BRSOF,N,1.0
AAAxb2AAEAAACW8ABo,008316-60/00-048,BRSOF,N,1.0
AAAxb2AAEAAACW8ABp,008967-60/00-001,TRZSS,N,1.0
AAAxb2AAEAAACW8ABq,008967-60/00-002,TRZSS,N,1.0
AAAxb2AAEAAACW8ABr,008967-60/00-003,HORVW,N,1.0
AAAxb2AAEAAACW8ABs,008967-60/00-003,HORVS,N,2.0
AAAxb2AAEAAACW8ABt,008967-60/00-004,SECCS,N,1.0
AAAxb2AAEAAACW8ABu,008967-60/00-004,SECCW,N,2.0
AAAxb2AAEAAACW8ABv,008967-60/00-004,TTLSS,N,3.0
AAAxb2AAEAAACW8ABw,008967-60/00-006,AVESS,N,1.0
AAAxb2AAEAAACW8ABx,008967-60/00-011,VICFM,N,1.0
AAAxb2AAEAAACW8ABy,008967-60/00-012,BRSNN,N,1.0
AAAxb2AAEAAACW8ABz,008967-60/00-014,BRSNN,N,1.0
AAAxb2AAEAAACW8AB0,008967-60/00-015,HORVW,N,1.0
AAAxb2AAEAAACW8AB1,008967-60/00-015,HORVS,N,2.0
AAAxb2AAEAAACW8AB2,008967-60/00-016,SECCS,N,1.0
AAAxb2AAEAAACW8AB3,008967-60/00-016,SECCW,N,2.0
AAAxb2AAEAAACW8AB4,008967-60/00-016,TTLSS,N,3.0
AAAxb2AAEAAACW8AB5,008967-60/01-001,LYPES,N,1.0
AAAxb2AAEAAACW8AB6,008967-60/01-007,SOLME,N,1.0
AAAxb2AAEAAACW8AB7,008967-60/02-004,CUMSA,N,1.0
AAAxb2AAEAAACW8AB8,008967-60/02-009,NNNKB,N,1.0
AAAxb2AAEAAACW8AB9,008967-60/02-010,BRSOB,N,1.0
AAAxb2AAEAAACW8AB+,008967-60/02-011,BRSOK,N,1.0
AAAxb2AAEAAACW8AB/,008967-60/02-013,NNNKO,N,1.0
AAAxb2AAEAAACW8ACA,008967-60/02-014,BRSOF,N,1.0
AAAxb2AAEAAACW8ACB,008967-60/02-090,SOLTU,N,1.0
AAAxb2AAEAAACW8ACC,008967-60/03-001,SOLTU,N,1.0
AAAxb2AAEAAACW8ACD,00A894-60/00-001,TRZSS,N,1.0
AAAxb2AAEAAACW8ACE,00A894-60/00-002,SECCE,N,1.0
AAAxb2AAEAAACW8ACF,00A894-60/00-002,TTLSS,N,2.0
AAAxb2AAEAAACW8ACG,00A894-60/00-003,HORVX,N,1.0
AAAxb2AAEAAACW8ACH,00A894-60/00-004,AVESS,N,1.0
AAAxb2AAEAAACW8ACI,00A894-60/00-005,BRSNN,N,1.0
AAAxb2AAEAAACW8ACJ,00A894-60/00-006,PIBSA,N,1.0
AAAxb2AAEAAACW8ACK,00A894-60/00-007,VICFM,N,1.0
AAAxb2AAEAAACW8ACL,00A894-60/00-008,VICFJ,N,1.0
AAAxb2AAEAAACW8ACM,00A894-60/00-009,PIBST,N,1.0
AAAxb2AAEAAACW8ACN,00A894-60/00-010,ALLCE,N,1.0
AAAxb2AAEAAACW8ACO,00A894-60/00-010,ALLSA,N,2.0
AAAxb2AAEAAACW8ACP,00A894-60/00-010,ALLAS,N,3.0
AAAxb2AAEAAACW8ACQ,00A894-60/00-011,DAUCS,N,1.0
AAAxb2AAEAAACW8ACR,00A894-60/00-012,ALLPO,N,1.0
AAAxb2AAEAAACW8ACS,00A894-60/00-013,ASPOF,N,1.0
AAAxb2AAEAAACW8ACT,00A894-60/00-014,BRSOF,N,1.0
AAAxb2AAEAAACW8ACU,00A894-60/00-015,FRAAN,N,1.0
AAAxb2AAEAAACW8ACV,00A894-60/00-016,FRAAN,N,1.0
AAAxb2AAEAAACW8ACW,00A894-60/00-017,LACSS,N,1.0
AAAxb2AAEAAACW8ACX,00A894-60/00-017,CICEN,N,2.0
AAAxb2AAEAAACW8ACY,00A894-60/00-018,LACSS,N,1.0
AAAxb2AAEAAACW8ACZ,00A894-60/00-018,CICEN,N,2.0
AAAxb2AAEAAACW8ACa,00A894-60/00-019,SOLTU,N,1.0
AAAxb2AAEAAACW8ACb,00A894-60/00-020,SOLTU,N,1.0
AAAxb2AAEAAACW8ACc,00A894-60/00-021,TRZSS,N,1.0
AAAxb2AAEAAACW8ACd,00A894-60/00-022,SECCE,N,1.0
AAAxb2AAEAAACW8ACe,00A894-60/00-022,TTLSS,N,2.0
AAAxb2AAEAAACW8ACf,00A894-60/00-023,SECCE,N,1.0
AAAxb2AAEAAACW8ACg,00A894-60/00-023,TTLSS,N,2.0
AAAxb2AAEAAACW8ACh,00A894-60/00-024,HORVX,N,1.0
AAAxb2AAEAAACW8ACi,00A894-60/00-025,HORVX,N,1.0
AAAxb2AAEAAACW8ACj,00A894-60/00-026,ALLPO,N,1.0
AAAxb2AAEAAACW8ACk,00A894-60/00-027,BRSOK,N,1.0
AAAxb2AAEAAACW8ACl,00A894-60/00-027,BRSOB,N,3.0
AAAxb2AAEAAACW8ACm,00A894-60/00-028,BRSOA,N,2.0
AAAxb2AAEAAACW8ACn,00A894-60/00-028,BRSOC,N,1.0
AAAxb2AAEAAACW8ACo,00A894-60/00-029,NNNKO,N,1.0
AAAxb2AAEAAACW8ACp,00A894-60/00-030,TRZSS,N,1.0
AAAxb2AAEAAACW8ACq,00A894-60/00-031,TRZSS,N,1.0
AAAxb2AAEAAACW8ACr,00A894-60/00-032,SOLTU,N,1.0
AAAxb2AAEAAACW8ACs,00A894-60/00-033,HORVX,N,1.0
AAAxb2AAEAAACW8ACt,00B023-60/00-001,TRZAX,N,1.0
AAAxb2AAEAAACW8ACu,00B023-60/00-002,HORVX,N,1.0
AAAxb2AAEAAACW8ACv,00B023-60/00-003,BRSNN,N,1.0
AAAxb2AAEAAACW8ACw,00B023-60/00-004,PIBSA,N,1.0
AAAxb2AAEAAACW9AAA,034560-83/00-027,CICEN,N,2.0
AAAxb2AAEAAACW9AAB,034560-84/00-027,CICEN,N,2.0
AAAxb2AAEAAACW9AAC,034560-85/00-027,CICEN,N,2.0
AAAxb2AAEAAACW9AAD,034560-86/00-027,CICEN,N,2.0
AAAxb2AAEAAACW9AAE,034560-87/00-027,CICEN,N,2.0
AAAxb2AAEAAACW9AAF,034560-88/00-027,CICEN,N,2.0
AAAxb2AAEAAACW9AAG,034560-89/00-027,CICEN,N,2.0
AAAxb2AAEAAACW9AAH,034560-60/00-028,DAUCS,N,1.0
AAAxb2AAEAAACW9AAI,034560-61/00-028,DAUCS,N,1.0
AAAxb2AAEAAACW9AAJ,034560-62/00-028,DAUCS,N,1.0
AAAxb2AAEAAACW9AAK,034560-63/00-028,DAUCS,N,1.0
AAAxb2AAEAAACW9AAL,034560-66/00-028,DAUCS,N,1.0
AAAxb2AAEAAACW9AAM,034560-69/00-028,DAUCS,N,1.0
AAAxb2AAEAAACW9AAN,034560-72/00-028,DAUCS,N,1.0
AAAxb2AAEAAACW9AAO,034560-73/00-028,DAUCS,N,1.0
AAAxb2AAEAAACWKAAp,034560-89/00-066,NNNZZ,N,1.0
AAAxb2AAEAAACWKAAq,034560-60/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAAr,034560-61/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAAs,034560-62/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAAt,034560-63/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAAu,034560-66/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAAv,034560-69/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAAw,034560-72/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAAx,034560-73/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAAy,034560-74/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAAz,034560-75/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAA0,034560-76/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAA1,034560-77/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAA2,034560-78/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAA3,034560-79/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAA4,034560-80/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAA5,034560-81/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAA6,034560-83/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAA7,034560-84/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAA8,034560-85/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAA9,034560-86/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAA+,034560-87/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKAA/,034560-88/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKABA,034560-89/00-067,LYPES,N,1.0
AAAxb2AAEAAACWKABB,034560-60/00-068,LYPES,N,1.0
AAAxb2AAEAAACWKABC,034560-61/00-068,LYPES,N,1.0
AAAxb2AAEAAACWKABD,034560-62/00-068,LYPES,N,1.0
AAAxb2AAEAAACWKABE,034560-63/00-068,LYPES,N,1.0
AAAxb2AAEAAACWKABF,034560-66/00-068,LYPES,N,1.0
AAAxb2AAEAAACWKABG,034560-69/00-068,LYPES,N,1.0
AAAxb2AAEAAACWKABH,034560-72/00-068,LYPES,N,1.0
AAAxb2AAEAAACWKABI,034560-73/00-068,LYPES,N,1.0
AAAxb2AAEAAACWKABJ,034560-74/00-068,LYPES,N,1.0
AAAxb2AAEAAACWKABK,034560-75/00-068,LYPES,N,1.0
AAAxb2AAEAAACWKABL,034560-76/00-068,LYPES,N,1.0
AAAxb2AAEAAACWKABM,034560-77/00-068,LYPES,N,1.0
AAAxb2AAEAAACWKABN,034560-78/00-068,LYPES,N,1.0
AAAxb2AAEAAACWKABO,034560-79/00-068,LYPES,N,1.0
AAAxb2AAEAAACWKABP,034560-80/00-068,LYPES,N,1.0
AAAxb2AAEAAACWKABQ,034560-81/00-068,LYPES,N,1.0
AAAxb2AAEAAACWKABR,034560-83/00-068,LYPES,N,1.0
AAAxb2AAEAAACWKABS,034560-84/00-068,LYPES,N,1.0
AAAxb2AAEAAACWKABT,034560-85/00-068,LYPES,N,1.0
AAAxb2AAEAAADQpACW,007029-61/00-040,SOLME,N,1.0
AAAxb2AAEAAADQpACX,007029-60/00-041,SOLME,N,1.0
